ts,pair,signal,confidence,price,tp,sl,dry_run
2025-08-09T16:18:53.453362+00:00,BTC/USDT,SHORT,0.75,116767.3,116254.878571,117108.914286,True
2025-08-09T16:19:07.017343+00:00,ETH/USDT,SHORT,0.75,4218.21,4150.311429,4263.475714,True
2025-08-09T16:19:20.597915+00:00,SOL/USDT,SHORT,0.75,180.58,177.94,182.34,True
2025-08-09T16:19:43.025231+00:00,AVAX/USDT,SHORT,0.75,24.317,23.908464,24.589357,True
2025-08-09T16:19:55.890573+00:00,BNB/USDT,SHORT,0.75,807.8,799.914286,813.057143,True
2025-08-09T16:23:14.470945+00:00,SOL/USDT,SHORT,0.75,180.57,177.926786,182.332143,False
2025-08-09T16:23:34.314670+00:00,AVAX/USDT,SHORT,0.75,24.323,23.910714,24.597857,False
1755614626.6077542,order_placed,BTC/USDT:USDT,buy,0.001,113903.2,113333.7,115042.2,a084eda2-9cfe-446e-9f65-4169f6aa21c6,,LIVE,
1755615903.9511375,order_placed,ETH/USDT:USDT,buy,0.02,4190.4,4169.45,4232.3,158622f6-bcd6-41d4-9b88-6dbcd5ce3edf,,LIVE,
1755616030.861304,order_placed,SOL/USDT:USDT,buy,0.4,178.16,177.27,179.94,29813394-8570-401f-986f-1c11b8013a67,,LIVE,
1755616456.3160698,order_placed,ETH/USDT:USDT,buy,0.01,4188.84,4167.9,4230.73,98ad3d17-16c4-4e15-b48b-e882376a0754,,LIVE,
1755617115.9963758,order_placed,ETH/USDT:USDT,buy,0.02,4208.25,4187.21,4250.33,3266b707-624f-4092-9bff-cb6c403b6f7d,,LIVE,
1755617240.279419,order_placed,AVAX/USDT:USDT,buy,3.9,23.034,22.919,23.264,116ff708-4e2a-42cb-b64a-c3093785ed24,,LIVE,
1755617495.6397338,order_placed,ETH/USDT:USDT,buy,0.02,4214.32,4193.25,4256.46,ce9fe0f0-87d2-4ed0-aca2-00a35d8f1f14,,LIVE,
1755617981.3740814,order_placed,AVAX/USDT:USDT,buy,3.9,22.946,22.831,23.175,59b0a06d-ce5f-4acf-8c55-c663dbc12c8e,,LIVE,
1755618227.679343,order_placed,SOL/USDT:USDT,buy,0.4,179.37,178.47,181.16,0b6cfcdc-e520-4da2-aa1c-e5bb18ddda11,,LIVE,
1755618558.077116,order_placed,SOL/USDT:USDT,buy,0.6,178.44,177.55,180.22,4bddb83b-ff45-47ed-8c99-74f5f88938c6,,LIVE,
1755618789.1887548,order_placed,BNB/USDT:USDT,buy,0.11,832.4,828.2,840.7,d2adf4c0-f5b4-4dfa-ba70-52f60d6a2639,,LIVE,
1755618977.0883374,order_placed,ETH/USDT:USDT,buy,0.01,4196.26,4175.28,4238.22,8cc94ac7-7a29-48ac-8099-8983d4a6680b,,LIVE,
1755673825.2850478,order_placed,BTC/USDT:USDT,buy,0.001,113688.9,113120.5,114825.8,b784597f-19f7-4fac-9551-2a15a9d631af,,LIVE,
1755673947.4997444,order_placed,ETH/USDT:USDT,buy,0.02,4197.4,4176.41,4239.37,f3e49a2d-9ceb-48e1-8f3a-7604b2df3a98,,LIVE,
